 1.000E+00 9.662E+03
 1.166E+00 8.270E+03
 1.359E+00 6.950E+03
 1.585E+00 5.573E+03
 1.848E+00 4.447E+03
 2.154E+00 3.512E+03
 2.512E+00 2.714E+03
 2.712E+00 2.402E+03
 2.818E+00 2.260E+03
 2.929E+00 2.129E+03
 3.043E+00 2.007E+03
 3.162E+00 1.892E+03
 3.286E+00 1.778E+03
 3.414E+00 1.667E+03
 3.548E+00 1.559E+03
 3.687E+00 1.488E+03
 3.831E+00 1.420E+03
 3.981E+00 1.356E+03
 4.299E+00 1.227E+03
 4.642E+00 1.112E+03
 5.012E+00 1.012E+03
 5.412E+00 9.256E+02
 5.843E+00 8.698E+02
 6.310E+00 8.422E+02
 6.813E+00 8.138E+02
 7.356E+00 7.855E+02
 7.943E+00 7.734E+02
 8.577E+00 8.628E+02
 8.912E+00 1.156E+03
 9.261E+00 1.492E+03
 9.623E+00 1.887E+03
 9.810E+00 2.065E+03
 1.000E+01 2.195E+03
 1.039E+01 2.063E+03
 1.080E+01 1.781E+03
 1.122E+01 1.577E+03
 1.166E+01 1.331E+03
 1.259E+01 8.572E+02
 1.359E+01 7.157E+02
 1.468E+01 6.673E+02
 1.585E+01 7.810E+02
 1.711E+01 1.023E+03
 1.848E+01 1.072E+03
 1.995E+01 8.633E+02
 2.155E+01 6.942E+02
 2.512E+01 4.920E+02
 2.929E+01 3.660E+02
 3.415E+01 2.732E+02
 3.687E+01 2.368E+02
 3.981E+01 2.067E+02
 4.299E+01 1.801E+02
 4.642E+01 1.550E+02
 5.412E+01 1.129E+02
 6.310E+01 8.972E+01
 7.357E+01 7.074E+01
 8.577E+01 5.579E+01
 1.000E+02 4.459E+01
 1.166E+02 3.565E+01
 1.359E+02 2.804E+01
 1.585E+02 2.218E+01
 1.848E+02 1.708E+01
 2.260E+02 1.255E+01
 3.500E+02 6.501E+00
 5.000E+02 3.886E+00
 7.000E+02 2.206E+00
 1.000E+03 1.272E+00
 1.300E+03 8.961E-01
