 1.000E+00 1.179E+04
 1.166E+00 1.033E+04
 1.359E+00 8.779E+03
 1.585E+00 7.037E+03
 1.848E+00 5.542E+03
 2.154E+00 4.301E+03
 2.512E+00 3.266E+03
 2.712E+00 2.865E+03
 2.818E+00 2.684E+03
 2.929E+00 2.518E+03
 3.043E+00 2.365E+03
 3.162E+00 2.222E+03
 3.286E+00 2.082E+03
 3.414E+00 1.946E+03
 3.548E+00 1.814E+03
 3.687E+00 1.724E+03
 3.831E+00 1.642E+03
 3.981E+00 1.563E+03
 4.299E+00 1.409E+03
 4.642E+00 1.272E+03
 5.012E+00 1.152E+03
 5.412E+00 1.050E+03
 5.843E+00 9.824E+02
 6.310E+00 9.481E+02
 6.813E+00 9.138E+02
 7.356E+00 8.795E+02
 7.943E+00 8.617E+02
 8.577E+00 9.473E+02
 8.912E+00 1.250E+03
 9.261E+00 1.595E+03
 9.623E+00 2.011E+03
 9.810E+00 2.200E+03
 1.000E+01 2.354E+03
 1.039E+01 2.258E+03
 1.080E+01 1.990E+03
 1.122E+01 1.788E+03
 1.166E+01 1.539E+03
 1.259E+01 9.951E+02
 1.359E+01 8.184E+02
 1.468E+01 7.557E+02
 1.585E+01 8.680E+02
 1.711E+01 1.130E+03
 1.848E+01 1.216E+03
 1.995E+01 1.017E+03
 2.155E+01 8.343E+02
 2.512E+01 6.051E+02
 2.929E+01 4.560E+02
 3.415E+01 3.454E+02
 3.687E+01 3.011E+02
 3.981E+01 2.631E+02
 4.299E+01 2.295E+02
 4.642E+01 1.980E+02
 5.412E+01 1.449E+02
 6.310E+01 1.157E+02
 7.357E+01 9.188E+01
 8.577E+01 7.317E+01
 1.000E+02 5.924E+01
 1.166E+02 4.821E+01
 1.359E+02 3.882E+01
 1.585E+02 3.162E+01
 1.848E+02 2.528E+01
 2.260E+02 1.946E+01
 3.500E+02 1.128E+01
 5.000E+02 7.614E+00
 7.000E+02 4.563E+00
 1.000E+03 2.742E+00
 1.300E+03 1.993E+00
