 1.000E+00 7.877E+03
 1.166E+00 7.381E+03
 1.359E+00 6.962E+03
 1.585E+00 6.379E+03
 1.848E+00 5.805E+03
 2.154E+00 5.176E+03
 2.512E+00 4.385E+03
 2.712E+00 3.983E+03
 2.818E+00 3.778E+03
 2.929E+00 3.575E+03
 3.043E+00 3.375E+03
 3.162E+00 3.181E+03
 3.286E+00 2.987E+03
 3.414E+00 2.792E+03
 3.548E+00 2.597E+03
 3.687E+00 2.451E+03
 3.831E+00 2.318E+03
 3.981E+00 2.195E+03
 4.299E+00 1.957E+03
 4.642E+00 1.748E+03
 5.012E+00 1.566E+03
 5.412E+00 1.408E+03
 5.843E+00 1.298E+03
 6.310E+00 1.236E+03
 6.813E+00 1.178E+03
 7.356E+00 1.122E+03
 7.943E+00 1.085E+03
 8.577E+00 1.159E+03
 8.912E+00 1.487E+03
 9.261E+00 1.855E+03
 9.623E+00 2.320E+03
 9.810E+00 2.532E+03
 1.000E+01 2.739E+03
 1.039E+01 2.720E+03
 1.080E+01 2.490E+03
 1.122E+01 2.296E+03
 1.166E+01 2.051E+03
 1.259E+01 1.332E+03
 1.359E+01 1.059E+03
 1.468E+01 9.575E+02
 1.585E+01 1.062E+03
 1.711E+01 1.365E+03
 1.848E+01 1.524E+03
 1.995E+01 1.359E+03
 2.155E+01 1.156E+03
 2.512E+01 8.707E+02
 2.929E+01 6.683E+02
 3.415E+01 5.170E+02
 3.687E+01 4.538E+02
 3.981E+01 3.965E+02
 4.299E+01 3.454E+02
 4.642E+01 2.980E+02
 5.412E+01 2.188E+02
 6.310E+01 1.756E+02
 7.357E+01 1.408E+02
 8.577E+01 1.137E+02
 1.000E+02 9.384E+01
 1.166E+02 7.861E+01
 1.359E+02 6.572E+01
 1.585E+02 5.609E+01
 1.848E+02 4.741E+01
 2.260E+02 3.891E+01
 3.500E+02 2.583E+01
 5.000E+02 1.977E+01
 7.000E+02 1.255E+01
 1.000E+03 7.845E+00
 1.300E+03 5.863E+00
