 1.000E+00 1.158E+04
 1.166E+00 9.810E+03
 1.359E+00 8.296E+03
 1.585E+00 6.871E+03
 1.848E+00 5.745E+03
 2.154E+00 4.789E+03
 2.512E+00 3.946E+03
 2.712E+00 3.588E+03
 2.818E+00 7.426E+03
 2.929E+00 3.244E+04
 3.043E+00 3.483E+04
 3.162E+00 1.779E+04
 3.286E+00 5.696E+03
 3.414E+00 3.447E+03
 3.548E+00 2.878E+03
 3.687E+00 2.107E+03
 3.831E+00 2.058E+03
 3.981E+00 1.939E+03
 4.299E+00 1.968E+03
 4.642E+00 2.091E+03
 5.012E+00 1.426E+03
 5.412E+00 1.292E+03
 5.843E+00 2.756E+03
 6.310E+00 2.454E+03
 6.813E+00 2.277E+03
 7.356E+00 1.479E+03
 7.943E+00 1.158E+03
 8.577E+00 1.071E+03
 8.912E+00 1.696E+03
 9.261E+00 1.664E+03
 9.623E+00 2.742E+03
 9.810E+00 5.380E+03
 1.000E+01 3.071E+03
 1.039E+01 3.436E+03
 1.080E+01 5.039E+03
 1.122E+01 6.964E+03
 1.166E+01 8.372E+03
 1.259E+01 8.593E+03
 1.359E+01 7.219E+03
 1.468E+01 5.466E+03
 1.585E+01 4.343E+03
 1.711E+01 3.812E+03
 1.848E+01 3.457E+03
 1.995E+01 2.779E+03
 2.155E+01 2.098E+03
 2.512E+01 1.153E+03
 2.929E+01 5.452E+02
 3.415E+01 7.917E+02
 3.687E+01 1.030E+03
 3.981E+01 1.293E+03
 4.299E+01 1.545E+03
 4.642E+01 1.545E+03
 5.412E+01 1.090E+03
 6.310E+01 7.425E+02
 7.357E+01 4.857E+02
 8.577E+01 3.041E+02
 1.000E+02 1.536E+02
 1.166E+02 1.019E+02
 1.359E+02 7.128E+01
 1.585E+02 5.022E+01
 1.848E+02 3.465E+01
 2.260E+02 2.266E+01
 3.500E+02 1.012E+01
 5.000E+02 4.958E+00
 7.000E+02 2.533E+00
 1.000E+03 1.332E+00
 1.300E+03 8.641E-01
