 1.000E+00 1.041E+04
 1.166E+00 8.915E+03
 1.359E+00 7.704E+03
 1.585E+00 6.541E+03
 1.848E+00 5.595E+03
 2.154E+00 4.756E+03
 2.512E+00 3.968E+03
 2.712E+00 3.598E+03
 2.818E+00 7.410E+03
 2.929E+00 3.138E+04
 3.043E+00 3.506E+04
 3.162E+00 1.943E+04
 3.286E+00 6.221E+03
 3.414E+00 3.694E+03
 3.548E+00 3.067E+03
 3.687E+00 2.224E+03
 3.831E+00 2.169E+03
 3.981E+00 2.043E+03
 4.299E+00 2.073E+03
 4.642E+00 2.205E+03
 5.012E+00 1.497E+03
 5.412E+00 1.353E+03
 5.843E+00 2.876E+03
 6.310E+00 2.579E+03
 6.813E+00 2.386E+03
 7.356E+00 1.548E+03
 7.943E+00 1.206E+03
 8.577E+00 1.107E+03
 8.912E+00 1.744E+03
 9.261E+00 1.696E+03
 9.623E+00 2.773E+03
 9.810E+00 5.478E+03
 1.000E+01 3.138E+03
 1.039E+01 3.479E+03
 1.080E+01 5.101E+03
 1.122E+01 7.062E+03
 1.166E+01 8.523E+03
 1.259E+01 8.866E+03
 1.359E+01 7.574E+03
 1.468E+01 5.813E+03
 1.585E+01 4.628E+03
 1.711E+01 4.059E+03
 1.848E+01 3.698E+03
 1.995E+01 2.996E+03
 2.155E+01 2.271E+03
 2.512E+01 1.248E+03
 2.929E+01 5.840E+02
 3.415E+01 8.356E+02
 3.687E+01 1.084E+03
 3.981E+01 1.362E+03
 4.299E+01 1.633E+03
 4.642E+01 1.653E+03
 5.412E+01 1.191E+03
 6.310E+01 8.207E+02
 7.357E+01 5.409E+02
 8.577E+01 3.396E+02
 1.000E+02 1.715E+02
 1.166E+02 1.134E+02
 1.359E+02 7.915E+01
 1.585E+02 5.572E+01
 1.848E+02 3.842E+01
 2.260E+02 2.509E+01
 3.500E+02 1.122E+01
 5.000E+02 5.502E+00
 7.000E+02 2.815E+00
 1.000E+03 1.481E+00
 1.300E+03 9.621E-01
