 1.000E+00 9.386E+03
 1.166E+00 8.159E+03
 1.359E+00 7.163E+03
 1.585E+00 6.179E+03
 1.848E+00 5.362E+03
 2.154E+00 4.612E+03
 2.512E+00 3.866E+03
 2.712E+00 3.476E+03
 2.818E+00 7.047E+03
 2.929E+00 2.657E+04
 3.043E+00 3.025E+04
 3.162E+00 1.937E+04
 3.286E+00 6.664E+03
 3.414E+00 3.892E+03
 3.548E+00 3.204E+03
 3.687E+00 2.286E+03
 3.831E+00 2.224E+03
 3.981E+00 2.089E+03
 4.299E+00 2.124E+03
 4.642E+00 2.276E+03
 5.012E+00 1.525E+03
 5.412E+00 1.370E+03
 5.843E+00 2.958E+03
 6.310E+00 2.693E+03
 6.813E+00 2.486E+03
 7.356E+00 1.602E+03
 7.943E+00 1.232E+03
 8.577E+00 1.117E+03
 8.912E+00 1.776E+03
 9.261E+00 1.715E+03
 9.623E+00 2.777E+03
 9.810E+00 5.500E+03
 1.000E+01 3.213E+03
 1.039E+01 3.503E+03
 1.080E+01 5.075E+03
 1.122E+01 6.979E+03
 1.166E+01 8.449E+03
 1.259E+01 9.051E+03
 1.359E+01 8.023E+03
 1.468E+01 6.336E+03
 1.585E+01 5.080E+03
 1.711E+01 4.465E+03
 1.848E+01 4.101E+03
 1.995E+01 3.360E+03
 2.155E+01 2.558E+03
 2.512E+01 1.395E+03
 2.929E+01 6.342E+02
 3.415E+01 8.928E+02
 3.687E+01 1.156E+03
 3.981E+01 1.454E+03
 4.299E+01 1.755E+03
 4.642E+01 1.809E+03
 5.412E+01 1.343E+03
 6.310E+01 9.374E+02
 7.357E+01 6.216E+02
 8.577E+01 3.902E+02
 1.000E+02 1.953E+02
 1.166E+02 1.277E+02
 1.359E+02 8.853E+01
 1.585E+02 6.193E+01
 1.848E+02 4.234E+01
 2.260E+02 2.736E+01
 3.500E+02 1.203E+01
 5.000E+02 5.722E+00
 7.000E+02 2.927E+00
 1.000E+03 1.539E+00
 1.300E+03 9.997E-01
