 1.000E+00 8.542E+03
 1.166E+00 7.677E+03
 1.359E+00 6.930E+03
 1.585E+00 6.119E+03
 1.848E+00 5.344E+03
 2.154E+00 4.553E+03
 2.512E+00 3.726E+03
 2.712E+00 3.321E+03
 2.818E+00 3.543E+03
 2.929E+00 6.298E+03
 3.043E+00 6.185E+03
 3.162E+00 4.561E+03
 3.286E+00 3.141E+03
 3.414E+00 2.721E+03
 3.548E+00 2.507E+03
 3.687E+00 2.313E+03
 3.831E+00 2.214E+03
 3.981E+00 2.115E+03
 4.299E+00 1.946E+03
 4.642E+00 1.810E+03
 5.012E+00 1.589E+03
 5.412E+00 1.444E+03
 5.843E+00 1.530E+03
 6.310E+00 1.467E+03
 6.813E+00 1.399E+03
 7.356E+00 1.257E+03
 7.943E+00 1.179E+03
 8.577E+00 1.217E+03
 8.912E+00 1.565E+03
 9.261E+00 1.862E+03
 9.623E+00 2.346E+03
 9.810E+00 2.856E+03
 1.000E+01 2.778E+03
 1.039E+01 2.724E+03
 1.080E+01 2.706E+03
 1.122E+01 2.823E+03
 1.166E+01 2.830E+03
 1.259E+01 2.289E+03
 1.359E+01 1.875E+03
 1.468E+01 1.576E+03
 1.585E+01 1.529E+03
 1.711E+01 1.730E+03
 1.848E+01 1.840E+03
 1.995E+01 1.606E+03
 2.155E+01 1.333E+03
 2.512E+01 9.423E+02
 2.929E+01 6.645E+02
 3.415E+01 5.447E+02
 3.687E+01 5.234E+02
 3.981E+01 5.159E+02
 4.299E+01 5.124E+02
 4.642E+01 4.757E+02
 5.412E+01 3.482E+02
 6.310E+01 2.635E+02
 7.357E+01 1.970E+02
 8.577E+01 1.468E+02
 1.000E+02 1.067E+02
 1.166E+02 8.305E+01
 1.359E+02 6.453E+01
 1.585E+02 5.026E+01
 1.848E+02 3.773E+01
 2.260E+02 2.668E+01
 3.500E+02 1.240E+01
 5.000E+02 6.213E+00
 7.000E+02 3.176E+00
 1.000E+03 1.689E+00
 1.300E+03 1.112E+00
